,Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,Proximity_to_Industrial_Areas,Population_Density,Air Quality
3366,41.4,79.4,28.4,40.4,28.0,17.8,1.15,6.4,538,Moderate
2722,31.1,52.6,23.6,27.8,26.9,4.3,1.56,6.6,416,Moderate
4603,38.7,67.0,22.4,41.4,46.9,21.7,2.24,5.7,520,Hazardous
3019,26.1,48.0,17.3,22.3,18.6,2.0,1.02,11.2,313,Good
2547,27.9,59.2,35.9,44.9,26.1,16.4,1.31,8.3,650,Moderate
2599,24.7,56.3,2.0,5.5,13.9,4.1,0.89,12.2,510,Good
1694,25.4,44.4,0.4,7.0,22.9,3.7,1.16,10.3,451,Good
2050,36.6,90.5,21.9,33.1,30.7,19.9,2.3,7.2,443,Poor
2609,26.1,43.6,2.8,11.0,15.4,8.7,1.08,11.2,574,Good
3641,27.4,67.7,36.3,42.0,27.0,19.6,1.35,7.4,511,Moderate
2512,26.3,64.3,73.4,81.3,11.9,3.4,0.87,10.2,390,Good
4240,37.5,38.8,42.3,57.3,24.6,17.1,1.58,8.8,377,Moderate
3048,24.1,55.2,7.8,11.6,17.7,6.1,0.95,10.9,461,Good
299,26.2,41.0,0.3,6.4,23.4,7.3,1.05,10.5,432,Good
2219,30.8,66.5,15.7,21.5,23.8,0.7,1.54,6.6,528,Moderate
186,31.3,101.5,33.4,52.8,28.7,18.2,1.97,7.6,488,Poor
483,21.0,90.0,57.9,74.0,19.4,17.1,1.93,3.7,498,Poor
3505,22.4,62.4,16.8,21.1,20.1,4.9,0.85,11.6,591,Good
1343,28.3,82.7,11.7,19.7,28.6,14.5,1.27,5.2,430,Moderate
2468,26.6,42.9,6.1,9.5,25.0,4.6,1.02,10.7,221,Good
300,24.6,46.5,5.9,13.0,14.2,6.7,0.96,10.5,547,Good
1147,35.5,71.8,7.4,27.5,33.8,22.6,1.91,3.9,676,Poor
2183,35.5,95.0,31.6,52.5,24.3,13.6,2.34,4.3,478,Poor
561,38.2,69.1,37.4,49.4,21.7,10.0,1.82,5.1,540,Moderate
3173,30.8,83.8,0.1,1.3,32.5,5.1,1.53,5.7,601,Moderate
3240,50.4,93.5,17.1,33.7,42.7,17.6,2.56,3.1,610,Hazardous
4889,29.8,78.6,6.7,14.8,37.3,7.5,1.42,8.3,398,Moderate
425,23.5,46.1,2.8,8.1,24.4,6.4,1.09,11.9,357,Good
396,24.8,58.3,13.8,19.1,14.5,9.5,1.0,12.2,437,Good
2962,50.6,96.3,42.0,61.6,33.6,33.9,1.97,3.0,477,Hazardous
1077,42.8,78.6,31.8,44.5,32.4,26.0,1.98,3.8,598,Poor
1084,36.3,84.9,5.3,14.1,33.0,16.5,1.9,5.3,718,Poor
2148,29.8,91.3,3.6,10.8,34.6,14.0,1.09,7.0,649,Moderate
1875,31.1,70.9,35.2,44.7,26.9,5.8,1.45,7.2,455,Moderate
4935,24.2,61.7,3.2,8.8,19.1,5.5,1.21,10.2,406,Good
873,29.0,71.5,7.9,8.1,24.2,7.2,1.13,14.7,532,Good
459,24.1,70.9,5.0,9.7,17.4,2.2,0.97,13.7,366,Good
2776,23.6,47.9,4.4,9.8,18.4,4.3,0.95,11.0,319,Good
1511,33.1,57.8,17.2,33.0,28.3,9.2,1.38,5.2,642,Moderate
1149,34.3,84.1,12.2,21.4,17.4,13.6,1.29,5.9,626,Moderate
2733,26.5,69.9,31.7,46.0,21.4,17.2,1.64,9.6,739,Moderate
1676,35.4,85.1,18.4,25.0,25.3,6.5,1.56,5.3,425,Moderate
409,27.4,44.7,12.7,22.1,22.0,8.7,1.18,5.8,363,Moderate
2702,25.3,61.9,21.7,28.6,11.2,0.2,0.99,13.4,542,Good
2977,26.3,80.1,3.2,9.7,20.2,6.0,1.03,12.5,269,Good
3407,38.0,94.7,16.0,35.7,30.4,11.7,2.26,4.8,574,Poor
3827,38.2,115.9,295.0,315.8,50.1,5.5,3.01,4.6,755,Hazardous
4692,21.5,69.6,0.3,4.7,10.0,4.9,0.96,14.2,388,Good
2232,22.1,79.6,1.6,4.1,20.1,3.8,1.02,14.7,376,Good
2020,38.1,92.0,115.9,153.7,37.6,23.6,2.96,2.7,511,Hazardous
3248,41.9,100.5,93.8,116.9,41.8,4.7,2.75,6.9,827,Hazardous
4582,23.0,51.2,17.3,22.3,13.6,2.5,0.84,13.2,444,Good
191,41.5,91.3,79.5,93.5,30.0,12.8,1.99,10.4,561,Poor
777,28.2,63.5,0.7,13.0,27.3,9.4,1.65,7.6,531,Moderate
2656,42.6,92.1,2.9,12.8,34.5,12.0,2.06,6.8,562,Poor
800,37.2,111.3,0.2,8.8,31.9,18.5,2.12,7.7,753,Poor
1963,25.4,75.7,17.5,29.2,18.7,11.8,1.45,7.0,462,Moderate
1181,28.7,75.2,3.4,7.9,23.3,5.0,0.83,10.3,425,Good
970,27.8,56.8,2.5,9.5,12.5,7.0,1.04,12.1,258,Good
3444,42.2,86.6,23.0,34.8,34.9,6.2,1.96,3.8,635,Poor
541,33.7,57.2,20.3,33.5,27.5,15.6,1.74,5.3,531,Moderate
1738,29.8,92.2,15.1,29.7,25.5,5.8,1.75,5.8,657,Moderate
4455,39.3,76.0,38.4,49.6,23.5,26.8,2.06,3.4,452,Poor
4087,32.6,83.8,5.5,13.0,30.8,12.2,1.73,7.2,363,Moderate
3635,27.9,51.1,1.3,5.3,15.0,6.1,1.01,11.7,587,Good
1169,28.1,64.0,11.7,13.8,15.4,3.4,0.93,11.5,373,Good
3775,41.2,100.3,19.6,35.4,39.8,9.1,1.97,4.6,453,Poor
2636,25.6,46.5,0.6,8.1,27.8,3.9,1.1,14.2,534,Good
650,27.2,75.0,2.6,15.4,23.5,10.7,1.31,6.2,500,Moderate
3877,31.9,72.0,68.4,87.0,37.9,7.3,2.24,4.0,679,Poor
2961,47.8,70.2,35.4,55.1,35.3,22.9,2.07,3.3,607,Hazardous
4386,32.4,70.4,75.2,91.5,44.8,25.7,2.06,13.7,771,Hazardous
2149,24.4,44.8,7.4,8.4,24.9,4.9,1.02,10.0,541,Good
1660,18.8,57.1,37.2,46.4,37.4,24.5,2.01,5.3,528,Moderate
4784,26.7,77.9,24.2,26.6,21.2,4.9,1.13,10.8,352,Good
4000,24.9,45.7,3.1,9.4,18.8,7.0,1.08,10.3,275,Good
4475,30.4,56.5,5.9,14.5,23.7,6.4,1.24,6.7,410,Moderate
1052,28.4,71.7,13.3,15.0,16.8,8.2,1.11,11.4,360,Good
2705,26.0,39.5,0.3,9.2,23.1,8.1,0.96,10.5,243,Good
643,24.0,56.3,89.6,98.3,24.6,10.8,1.14,5.4,538,Moderate
3496,37.1,53.3,37.3,51.0,25.9,10.0,0.98,9.0,473,Moderate
1344,39.8,78.5,21.5,41.4,32.3,29.5,2.5,5.8,790,Poor
1043,19.8,75.8,1.5,6.7,28.9,10.9,0.94,6.7,636,Moderate
4886,33.0,79.3,57.4,78.2,34.4,25.3,2.58,3.4,692,Hazardous
1580,26.2,85.9,48.1,60.2,19.8,9.0,1.56,7.1,286,Moderate
378,23.5,67.6,0.2,4.3,24.5,6.4,1.19,14.6,412,Good
941,27.1,51.2,20.8,25.6,15.7,4.4,0.75,10.3,432,Good
4943,19.7,77.9,1.7,10.5,16.9,5.1,0.68,13.5,538,Good
2895,20.4,92.4,1.0,19.5,36.5,22.6,2.62,9.0,494,Poor
1658,31.5,80.0,86.1,89.9,22.7,10.5,1.41,6.1,647,Moderate
1555,23.6,72.6,1.1,4.7,14.0,4.0,1.12,13.0,300,Good
3661,27.2,55.1,16.5,23.0,24.2,4.8,0.8,12.9,303,Good
3131,27.0,86.2,40.4,50.4,30.1,21.9,1.99,9.8,581,Poor
2788,29.2,65.3,5.7,17.2,33.5,17.0,1.54,5.6,295,Moderate
4855,36.3,67.9,4.8,18.0,24.6,18.9,2.13,8.1,588,Poor
2685,31.9,93.9,32.7,44.6,38.8,16.7,2.52,3.4,564,Poor
2803,24.8,57.8,8.8,10.5,15.3,4.6,1.05,12.4,430,Good
4605,43.2,98.2,6.1,32.9,42.3,19.8,2.26,4.1,797,Hazardous
1938,28.0,57.2,2.0,7.0,23.7,7.9,0.92,10.7,419,Good
3154,25.2,75.0,20.4,25.4,13.9,4.9,0.91,10.2,390,Good
3764,21.8,73.5,11.6,14.8,24.2,5.9,0.96,10.8,463,Good
3351,30.4,66.4,1.1,0.0,24.0,4.3,0.96,11.1,214,Good
2054,22.3,50.9,11.1,18.3,19.5,5.1,1.02,11.6,287,Good
1254,33.8,66.1,55.5,79.2,35.2,18.6,2.06,4.5,636,Poor
1921,35.6,87.7,16.8,22.6,24.8,4.0,1.21,11.3,605,Moderate
3856,23.0,66.7,8.8,12.3,16.8,4.8,1.08,10.4,316,Good
2359,44.1,89.4,18.7,39.9,29.3,18.1,1.87,4.2,450,Poor
405,24.4,77.3,19.6,24.8,41.2,17.6,1.85,3.8,656,Poor
3247,20.7,80.4,7.4,19.8,25.5,7.9,1.01,5.5,573,Moderate
154,37.3,90.7,33.6,43.8,35.6,19.6,2.45,3.1,754,Hazardous
3751,26.9,55.9,33.3,36.4,25.6,9.5,1.13,12.5,584,Good
62,32.0,69.7,95.7,110.4,36.1,20.5,2.3,6.8,673,Poor
3864,31.7,53.6,24.2,36.1,23.3,6.4,1.36,5.4,566,Moderate
2538,28.4,82.6,2.0,14.6,27.4,3.7,1.37,5.9,339,Moderate
3162,32.7,68.5,0.8,13.2,18.2,4.6,1.38,12.3,478,Moderate
3497,29.4,72.7,24.7,28.4,12.0,2.9,1.16,12.1,204,Good
629,24.1,61.0,10.3,15.5,20.0,4.1,0.94,14.3,203,Good
2517,34.2,61.2,8.9,19.0,24.6,12.6,1.41,5.1,553,Moderate
2813,32.2,58.7,5.0,15.0,33.9,7.3,1.64,6.8,516,Moderate
3591,35.6,88.7,62.0,75.5,28.9,13.2,1.34,5.1,534,Poor
957,26.1,65.4,10.2,14.0,23.1,7.1,1.01,12.2,379,Good
4801,28.6,67.6,3.2,5.0,18.6,3.3,0.92,16.4,355,Good
548,36.3,60.8,19.8,29.7,22.1,14.6,1.27,16.3,495,Moderate
3613,25.0,38.6,18.5,25.2,14.0,4.8,1.12,11.9,499,Good
4720,23.4,53.5,4.9,10.5,17.5,6.3,0.91,15.5,501,Good
4754,21.1,55.8,28.7,42.8,23.6,6.0,1.52,7.5,424,Moderate
206,22.8,65.1,3.1,10.6,11.1,4.9,0.88,12.0,500,Good
3143,19.2,69.6,5.6,15.1,15.2,4.8,1.08,10.6,509,Good
2646,23.4,68.0,5.5,10.6,25.5,2.0,1.09,12.0,471,Good
4238,24.1,89.4,4.1,16.3,24.5,15.1,1.37,8.5,298,Moderate
4030,22.3,53.9,28.5,47.9,30.2,12.6,1.44,5.9,614,Moderate
3399,30.3,72.1,11.3,33.6,34.4,15.1,2.0,5.0,726,Poor
3110,44.9,84.2,2.9,16.2,33.4,17.0,1.93,4.4,701,Hazardous
2662,33.8,81.1,7.3,21.3,38.8,22.0,2.35,6.3,693,Poor
1414,26.8,67.2,7.9,17.1,25.1,6.7,0.99,11.9,547,Good
819,22.1,64.6,13.1,17.7,15.6,4.9,0.99,10.5,468,Good
2721,21.5,59.8,8.6,12.6,20.3,5.5,1.08,10.1,470,Good
1786,25.7,64.4,13.8,25.0,21.4,14.9,1.54,6.6,324,Moderate
4831,30.5,81.0,44.5,60.7,33.6,11.2,1.5,6.8,564,Moderate
4018,31.0,69.1,15.4,29.6,24.8,5.7,1.62,6.2,704,Moderate
3909,26.2,56.5,20.4,28.2,14.2,-0.4,0.88,12.4,427,Good
882,42.2,87.6,95.7,115.6,42.7,18.7,2.59,6.7,707,Hazardous
2136,26.2,54.4,21.0,22.0,26.8,6.1,0.88,10.4,377,Good
3114,27.5,45.4,31.3,34.7,14.0,7.1,1.04,11.3,573,Good
2402,34.1,61.4,6.8,16.3,41.3,15.3,1.57,7.3,624,Moderate
214,31.6,102.7,80.5,96.9,35.0,1.7,2.0,4.4,630,Poor
243,23.9,61.4,28.2,40.3,37.0,11.3,1.56,6.9,559,Moderate
68,28.1,51.8,36.0,40.3,26.4,5.4,1.15,10.8,264,Good
211,26.1,48.5,5.3,10.5,18.4,5.0,0.99,10.4,547,Good
4382,30.7,99.1,57.4,74.7,40.7,17.9,2.85,3.1,761,Hazardous
2444,35.4,55.6,72.1,81.2,33.4,12.6,1.71,5.0,296,Moderate
2913,28.8,74.7,30.4,35.4,22.5,5.4,1.91,6.1,482,Moderate
4735,37.9,80.9,76.2,106.7,40.9,9.0,2.11,5.9,737,Hazardous
1111,30.0,85.3,9.2,18.2,25.8,5.2,1.42,10.2,503,Moderate
1499,28.2,61.2,1.2,10.9,22.7,7.1,1.86,8.6,501,Moderate
1103,39.9,112.1,37.2,54.7,50.8,21.8,2.58,2.8,556,Hazardous
3480,29.2,93.2,35.8,46.6,34.6,11.0,1.34,6.9,346,Moderate
2502,40.6,76.8,39.2,60.7,33.0,18.6,1.85,3.4,686,Poor
1216,32.4,57.8,18.0,29.1,26.1,9.8,1.71,7.4,299,Moderate
3429,23.5,50.8,0.6,6.7,13.3,3.1,0.95,14.1,564,Good
1681,39.3,104.7,1.1,14.1,38.6,15.6,2.74,4.2,634,Hazardous
1764,24.4,66.9,3.1,11.3,22.3,0.0,1.14,10.6,230,Good
1475,33.0,47.0,16.4,23.0,26.3,4.9,1.22,9.8,655,Moderate
1078,32.4,56.0,3.3,15.6,28.8,6.5,1.49,7.6,506,Moderate
95,32.3,82.0,8.8,18.7,29.8,14.7,2.03,5.7,600,Poor
4393,23.6,43.1,2.5,8.1,17.1,5.9,1.01,11.8,205,Good
4953,31.6,59.5,55.3,51.2,25.4,7.2,1.33,5.1,599,Moderate
2839,25.9,62.2,6.7,11.0,24.7,2.6,1.07,12.4,386,Good
3653,38.3,73.3,15.0,29.6,38.1,14.1,2.32,4.2,373,Poor
1859,28.2,66.9,0.3,13.2,26.0,9.6,1.51,5.0,379,Moderate
4009,27.7,70.0,28.1,31.1,23.0,7.5,0.98,10.0,538,Good
3781,22.0,65.6,3.1,11.6,25.3,7.7,1.64,5.8,430,Moderate
1295,33.3,73.1,21.6,33.1,44.5,7.4,1.98,8.8,723,Poor
4177,28.5,58.9,1.7,9.0,10.1,0.0,1.0,11.0,536,Good
3927,39.4,57.0,11.2,26.3,28.7,20.4,2.01,3.8,468,Poor
4033,25.4,65.3,30.5,34.7,21.9,5.2,1.41,10.8,527,Moderate
1405,33.3,66.3,13.6,25.8,19.3,12.9,1.41,8.4,460,Moderate
2255,26.1,68.6,8.8,14.4,16.9,1.3,1.06,11.3,424,Good
3581,30.3,65.0,28.3,39.7,31.4,15.0,1.65,6.6,384,Moderate
4565,30.7,85.3,26.1,34.1,24.6,9.8,1.59,5.6,602,Moderate
1596,32.6,78.3,4.6,24.6,25.8,21.2,1.97,5.9,540,Poor
3992,27.8,64.8,7.9,13.3,25.1,4.7,0.99,10.4,223,Good
990,35.2,86.4,47.2,61.0,21.7,13.8,2.24,3.7,514,Poor
343,20.8,68.0,7.4,11.4,10.6,7.4,0.95,10.8,316,Good
4774,21.3,75.7,28.7,33.5,14.8,3.2,1.1,11.4,243,Good
2780,24.8,73.6,10.8,13.4,22.1,3.7,1.16,10.4,450,Good
627,23.6,42.9,24.6,27.4,21.3,6.7,0.88,10.9,562,Good
3081,18.1,62.9,23.2,26.6,12.7,5.1,0.92,12.2,476,Good
3410,27.2,60.6,16.5,23.5,30.5,9.0,1.69,6.6,382,Moderate
227,34.5,86.1,9.0,21.6,39.1,7.5,1.79,5.2,450,Moderate
1299,42.0,77.9,9.5,31.0,37.6,17.0,2.38,12.0,484,Hazardous
1363,33.1,61.0,27.7,39.2,25.8,10.2,1.84,4.8,448,Poor
2980,42.4,97.9,28.0,53.6,36.9,29.4,1.72,4.9,665,Poor
740,31.7,61.4,7.9,20.8,27.7,12.6,1.68,7.5,574,Moderate
1110,44.6,94.9,78.9,98.3,40.6,23.9,2.44,4.3,670,Hazardous
543,32.6,87.0,13.2,31.4,27.2,14.7,1.61,6.1,331,Moderate
958,41.9,81.3,11.4,23.3,31.2,11.5,1.98,5.5,459,Poor
842,24.9,56.5,2.4,7.0,18.6,6.1,1.12,13.7,333,Good
3969,32.4,61.8,23.0,43.4,19.5,17.0,2.05,3.8,463,Poor
3772,21.4,76.4,15.3,22.1,12.4,3.4,0.96,16.3,420,Good
3424,27.2,88.6,7.1,26.7,36.6,16.7,2.39,9.9,442,Poor
2263,31.1,66.0,4.5,6.0,24.2,7.7,1.57,6.4,694,Moderate
1772,33.6,51.9,55.3,62.7,36.2,1.0,2.41,5.6,403,Poor
445,24.1,67.6,2.9,8.9,10.8,4.4,0.96,12.4,480,Good
1707,25.7,65.8,8.5,15.1,18.6,5.0,0.93,10.1,393,Good
1706,35.8,87.2,5.2,15.7,45.1,23.3,1.63,4.7,809,Poor
475,22.7,69.7,9.6,24.8,32.8,14.1,1.45,5.2,607,Moderate
1352,30.9,60.3,56.3,68.7,22.8,10.5,1.4,7.4,426,Moderate
2833,29.3,50.0,31.7,36.7,33.8,8.5,1.46,5.3,642,Moderate
1367,38.6,72.2,48.8,67.7,36.2,28.6,2.21,3.0,860,Hazardous
4482,25.1,66.6,38.5,43.4,18.5,4.3,0.92,12.0,326,Good
4276,36.7,84.1,44.9,61.9,31.1,13.4,2.24,7.3,440,Poor
2240,40.5,76.1,52.1,80.9,35.7,10.5,2.88,7.3,640,Hazardous
133,22.9,66.9,7.8,16.3,21.8,8.1,1.07,10.0,435,Good
2170,42.8,61.5,13.8,22.2,31.0,9.1,1.97,5.5,637,Poor
1739,32.4,82.2,11.2,16.0,26.0,4.5,1.45,6.8,601,Moderate
4125,29.0,61.4,11.0,17.4,36.6,10.8,1.52,10.7,326,Moderate
3269,35.4,54.8,2.3,6.2,16.5,7.2,1.03,10.9,490,Good
3516,24.6,71.3,8.6,13.8,25.0,5.1,1.11,10.9,433,Good
4914,27.6,55.9,9.8,17.8,33.7,8.8,1.6,5.2,352,Moderate
3276,39.0,76.1,9.4,22.0,37.0,14.4,2.45,6.2,533,Hazardous
2746,21.7,51.6,7.1,9.7,21.9,2.7,0.96,10.2,247,Good
1994,40.8,82.2,2.4,14.3,29.8,10.6,1.04,5.1,481,Moderate
2002,25.7,39.5,11.7,16.9,18.6,7.0,1.01,16.5,206,Good
712,26.2,60.0,41.2,58.0,26.4,22.2,1.54,11.0,609,Moderate
576,25.7,68.7,12.4,16.9,10.0,6.0,1.24,10.3,470,Good
446,41.3,82.5,51.7,59.3,29.5,8.0,1.61,5.3,479,Moderate
3183,42.4,102.6,18.2,38.5,46.7,6.6,2.67,9.5,720,Hazardous
3600,29.2,77.6,106.6,114.2,27.5,3.4,1.86,6.2,549,Moderate
2831,30.9,57.8,15.3,28.1,26.5,10.6,1.35,5.1,380,Moderate
4360,26.3,71.6,11.6,19.8,16.7,5.3,1.05,10.7,504,Good
2732,27.8,83.6,23.7,37.3,26.1,8.2,1.22,7.4,420,Moderate
1715,18.0,68.7,6.0,9.3,21.2,6.5,1.15,15.9,266,Good
162,35.6,74.6,64.2,76.2,43.9,17.4,2.61,3.5,679,Poor
4308,28.2,54.0,0.3,12.7,28.4,0.8,1.49,8.8,522,Moderate
1990,35.5,75.9,5.6,28.7,44.0,24.8,2.39,5.2,536,Poor
626,30.2,86.5,6.2,20.8,35.9,18.1,2.03,4.8,420,Poor
1227,23.9,66.7,4.6,7.9,15.4,7.1,0.95,12.4,362,Good
3507,24.3,53.7,29.3,32.8,24.1,4.5,0.96,14.0,217,Good
573,29.5,60.6,1.0,18.5,26.1,7.5,1.55,8.9,438,Moderate
70,25.0,63.9,9.3,10.8,15.8,4.6,0.92,10.1,490,Good
2625,21.9,48.7,3.6,7.0,25.1,1.1,0.99,11.2,247,Good
493,23.4,60.7,9.9,14.5,22.3,4.9,0.9,13.2,329,Good
3103,20.2,58.0,2.8,5.5,17.2,1.8,1.01,13.3,312,Good
685,23.1,72.0,0.4,7.5,13.9,8.1,0.95,10.2,310,Good
1106,33.7,72.5,6.9,22.6,22.8,16.2,1.48,8.5,644,Moderate
3849,31.5,67.4,36.0,49.0,48.1,14.3,2.34,4.2,799,Poor
367,26.7,54.1,4.7,16.1,21.0,6.3,1.24,5.7,613,Moderate
1527,35.3,82.2,73.9,91.1,34.3,7.1,2.54,5.5,659,Poor
1440,31.5,73.7,1.1,24.1,37.5,23.6,1.78,5.4,533,Poor
2113,28.7,93.1,24.5,32.8,20.5,7.7,1.46,5.5,300,Moderate
302,22.7,70.9,15.8,19.6,17.4,5.6,0.99,11.4,516,Good
503,25.4,72.7,11.9,15.3,20.6,8.3,1.46,6.8,503,Moderate
490,23.6,51.9,11.0,13.6,27.9,4.3,1.2,12.1,474,Good
3527,34.0,84.0,16.0,21.9,24.2,6.6,1.29,5.2,379,Moderate
856,30.7,80.6,7.6,17.9,23.6,26.6,2.18,4.2,677,Poor
4536,37.3,49.5,13.1,28.5,31.0,14.0,1.52,6.4,300,Moderate
2413,23.4,69.5,5.8,12.1,19.5,7.8,1.02,12.6,412,Good
2085,31.7,51.8,30.9,45.9,21.7,7.4,1.08,6.9,460,Moderate
2200,23.6,84.3,8.8,20.2,33.2,9.2,1.23,9.1,477,Moderate
2837,36.9,83.1,8.9,34.8,52.1,1.5,2.89,3.3,648,Hazardous
2433,44.2,95.3,1.7,26.7,33.5,24.5,2.43,4.1,581,Hazardous
1025,21.8,72.4,4.0,7.5,19.4,-0.3,1.15,12.2,490,Good
571,40.9,76.9,153.9,176.5,37.4,18.5,3.4,5.3,821,Hazardous
249,50.9,79.9,22.5,52.0,38.2,9.0,2.65,8.4,611,Hazardous
1304,42.8,116.1,10.3,31.6,36.9,15.3,2.34,4.1,755,Hazardous
817,27.5,76.2,16.6,24.3,32.4,17.8,1.97,5.2,577,Poor
1390,38.1,96.6,59.5,79.6,40.5,24.4,2.41,4.9,863,Hazardous
4472,26.9,51.6,6.9,7.4,24.6,5.1,1.06,13.1,534,Good
4231,25.0,50.9,4.9,11.4,23.4,2.8,1.1,13.7,196,Good
4747,32.5,69.3,28.0,47.9,28.8,9.8,1.53,5.2,409,Moderate
2047,25.6,46.0,9.2,14.7,17.1,1.3,0.88,10.2,333,Good
3256,26.7,50.1,33.2,43.6,26.9,11.5,1.23,10.8,651,Moderate
4727,40.6,77.6,18.1,46.7,35.9,13.8,1.96,4.5,434,Poor
4769,27.8,69.2,2.7,7.9,24.8,2.1,1.22,10.2,401,Good
2367,23.9,70.2,4.1,6.0,24.0,1.8,1.03,12.2,458,Good
3947,43.8,106.8,4.6,19.2,32.8,21.2,2.34,4.1,425,Poor
3920,26.7,68.4,2.8,10.4,24.4,2.3,1.12,11.6,545,Good
1851,34.9,51.8,31.4,40.1,19.6,12.0,1.46,6.0,634,Moderate
2366,43.6,104.2,64.7,85.9,38.6,4.5,2.72,5.8,676,Hazardous
1807,27.1,61.5,24.0,29.4,45.5,14.3,2.19,4.3,806,Poor
2694,23.2,61.9,0.9,6.1,26.6,3.9,0.99,11.9,449,Good
1792,42.3,70.8,18.7,35.2,28.1,20.8,2.21,3.9,651,Poor
1503,42.6,106.6,82.4,97.2,50.6,16.0,3.17,2.8,719,Hazardous
3780,23.3,61.7,3.3,10.1,12.9,5.3,0.94,10.1,245,Good
3617,23.9,73.6,2.0,12.0,18.5,3.2,1.08,11.1,239,Good
1033,31.3,49.2,7.2,14.9,29.3,11.9,1.37,6.7,340,Moderate
384,31.3,65.1,26.0,33.8,27.3,22.0,2.01,4.4,631,Poor
4046,27.3,53.4,6.7,13.6,24.0,6.7,0.99,10.6,208,Good
2726,41.4,93.0,30.7,45.3,40.3,12.5,1.63,4.2,600,Poor
269,47.4,93.1,72.7,96.6,34.3,14.9,2.54,5.7,797,Hazardous
2140,24.4,59.2,1.2,9.1,20.1,7.2,0.89,12.2,600,Good
1047,38.2,54.8,43.9,53.5,21.1,9.0,1.47,5.0,485,Moderate
4494,29.6,53.8,10.8,18.5,25.5,4.8,1.53,5.8,436,Moderate
1115,23.5,76.1,0.2,7.4,26.9,3.4,0.9,11.2,277,Good
4089,22.0,58.4,17.9,21.6,12.3,6.1,1.0,14.1,600,Good
4248,20.6,67.3,7.4,14.1,12.7,2.3,1.09,10.3,484,Good
3234,26.8,54.3,25.1,33.7,27.1,6.3,1.61,9.7,632,Moderate
3699,24.5,44.7,12.9,16.0,16.1,1.0,0.99,12.9,268,Good
346,19.4,70.6,8.2,14.2,21.1,0.4,0.99,10.2,262,Good
3809,26.7,92.5,13.4,17.1,30.0,10.7,2.31,3.8,712,Poor
1282,35.9,69.9,6.2,17.2,34.0,12.5,2.18,7.0,447,Poor
4547,25.0,81.8,20.2,28.7,17.5,2.3,1.06,10.6,386,Good
675,30.6,71.3,12.1,16.0,14.8,5.5,1.01,10.6,500,Good
2631,36.8,89.3,9.3,17.3,29.2,14.7,1.62,7.0,422,Moderate
187,28.8,76.6,17.2,34.6,27.9,6.5,1.44,5.4,405,Moderate
4872,19.6,60.0,2.5,7.0,22.7,4.8,1.01,11.8,594,Good
1810,40.0,52.7,1.0,12.1,34.3,5.3,1.25,6.2,355,Moderate
1378,30.7,71.1,26.1,34.5,19.0,3.2,0.78,11.3,512,Good
4506,26.0,81.8,8.4,20.4,28.8,5.6,1.49,5.5,596,Moderate
3875,32.5,97.5,77.0,99.1,54.5,26.1,1.82,2.7,555,Hazardous
2357,27.6,73.5,18.0,24.3,24.2,5.3,0.8,17.7,311,Good
2440,30.6,72.7,5.2,8.5,26.0,12.3,1.1,6.1,493,Moderate
2826,27.8,86.2,4.0,17.4,22.2,11.0,1.57,5.3,662,Moderate
4187,32.5,71.2,9.2,39.4,38.5,21.3,1.55,4.6,500,Poor
2285,41.0,80.9,27.8,56.5,43.4,23.8,2.95,8.4,556,Hazardous
2471,26.0,64.6,1.1,9.2,14.1,5.2,0.72,10.1,246,Good
4437,34.5,77.7,6.2,7.1,25.6,8.9,1.71,8.1,500,Moderate
4789,24.5,40.6,0.5,4.1,25.4,4.2,1.02,11.7,494,Good
1086,24.2,68.2,2.0,6.3,20.3,8.2,1.04,10.5,267,Good
1751,20.1,47.4,1.8,4.3,24.1,5.8,0.89,11.4,551,Good
1046,25.5,63.0,29.1,38.7,28.8,4.7,1.32,5.9,527,Moderate
2655,34.9,86.4,9.2,28.0,36.9,9.0,2.08,7.1,728,Poor
4253,33.2,73.4,5.5,11.1,16.2,2.1,1.01,10.4,405,Good
4715,25.3,59.4,5.2,10.7,22.1,3.6,1.08,10.5,317,Good
4777,41.2,79.1,5.6,27.6,35.9,6.9,1.66,7.1,359,Poor
279,25.8,76.6,8.6,16.5,22.4,6.2,0.99,16.7,514,Good
2708,33.1,72.7,60.7,73.6,45.6,7.6,1.91,3.8,446,Poor
4198,27.1,64.2,1.6,5.6,15.3,4.7,0.8,11.5,581,Good
3734,31.0,71.3,34.4,45.2,26.7,8.6,1.63,7.7,460,Moderate
3728,22.7,47.2,7.8,10.1,16.5,4.3,0.99,11.8,537,Good
2878,24.7,85.3,10.8,24.6,39.9,9.7,2.08,15.5,638,Poor
4457,33.3,80.0,33.8,48.2,38.3,3.7,1.61,5.1,507,Poor
2108,24.0,60.3,1.5,8.1,22.2,6.0,1.14,11.1,301,Good
2455,34.4,95.1,5.1,17.4,20.9,10.0,2.06,3.7,689,Poor
1268,32.8,58.9,30.1,52.0,33.6,22.4,1.73,3.4,476,Poor
3323,33.4,50.3,36.7,43.4,35.6,5.3,1.31,5.4,443,Moderate
314,29.7,80.8,7.3,14.8,30.4,7.2,1.73,8.4,606,Moderate
840,36.8,82.8,7.3,17.9,33.2,17.0,1.9,4.3,678,Poor
4640,27.7,75.8,0.2,5.2,10.4,4.0,0.93,10.4,505,Good
