,Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,Proximity_to_Industrial_Areas,Population_Density,Air Quality
4796,30.6,92.3,14.2,30.6,22.4,14.4,1.6,5.6,574,Moderate
3756,23.4,54.7,10.2,12.8,11.4,4.5,1.13,10.9,362,Good
870,34.8,88.5,15.1,26.4,34.0,8.4,1.7,5.5,577,Moderate
3581,27.2,52.7,7.4,13.9,22.2,5.4,0.94,11.4,577,Good
3880,31.6,82.6,34.2,38.6,20.8,7.6,1.83,10.4,477,Moderate
4217,23.9,44.8,1.0,4.7,26.0,3.5,1.02,10.6,262,Good
754,20.5,61.9,2.6,4.7,24.8,5.4,0.97,11.3,296,Good
3655,33.6,55.2,2.9,21.2,21.9,5.1,1.69,5.3,454,Moderate
2414,28.3,75.6,2.3,12.2,30.8,9.7,1.64,6.0,611,Moderate
934,33.4,86.7,37.8,46.6,19.0,14.8,1.36,5.4,415,Moderate
904,27.4,62.4,1.4,4.2,17.7,3.1,1.04,10.9,577,Good
3749,32.1,53.0,12.2,25.4,35.7,10.4,1.63,6.6,518,Moderate
2050,28.5,44.0,1.3,3.1,15.1,5.0,0.83,19.2,405,Good
2401,32.7,63.2,34.4,39.6,28.8,11.0,1.54,7.2,296,Moderate
1976,35.1,69.2,7.9,30.3,35.3,27.6,2.07,4.9,724,Hazardous
3503,44.4,70.0,7.1,19.5,23.3,11.6,1.71,5.1,762,Poor
1576,24.4,56.1,3.7,13.4,27.5,7.4,1.85,8.1,382,Moderate
1553,26.1,77.5,0.3,14.5,20.8,9.9,1.86,5.4,376,Moderate
2169,36.1,100.5,100.9,108.5,33.1,14.8,2.09,5.0,769,Poor
2800,29.5,82.2,40.6,50.6,25.0,13.1,1.7,6.6,591,Moderate
2927,41.5,68.2,3.4,15.4,24.5,6.4,1.38,4.8,748,Poor
2643,24.4,60.9,1.1,2.1,24.4,4.2,1.09,12.6,350,Good
2818,21.8,61.9,27.4,31.3,23.8,7.7,0.96,10.8,340,Good
2045,20.3,52.3,2.0,6.0,25.1,4.7,0.95,13.4,277,Good
4398,25.0,75.7,4.7,9.3,21.2,5.2,1.15,16.0,541,Good
3676,31.5,44.3,10.6,17.6,17.7,5.1,1.13,12.7,333,Good
2777,28.7,78.9,26.8,38.0,36.2,6.2,1.69,5.4,484,Moderate
2615,31.4,78.7,7.7,14.3,38.1,17.5,1.75,5.4,549,Poor
2131,28.9,56.2,30.9,40.8,23.7,9.1,1.63,6.4,572,Moderate
3332,29.4,91.6,30.7,43.7,31.1,5.4,1.67,7.6,565,Moderate
4409,28.5,81.6,25.1,33.5,18.5,4.2,1.02,15.3,448,Good
1158,35.5,59.2,0.8,10.5,23.8,4.7,1.44,5.4,405,Moderate
452,26.4,58.3,2.9,7.5,21.3,3.9,0.89,10.8,244,Good
1881,33.2,76.0,78.8,87.1,27.7,13.1,1.36,9.0,679,Moderate
4268,35.4,78.9,3.9,15.7,33.5,15.8,1.97,4.9,695,Poor
1275,25.8,76.1,51.9,64.4,24.9,16.5,1.93,5.4,708,Moderate
2823,23.5,64.4,30.3,37.8,26.5,3.9,0.98,10.4,454,Good
3920,32.0,71.7,7.6,19.2,22.9,10.4,1.28,5.4,560,Moderate
3353,25.6,57.4,2.2,6.4,12.2,5.0,1.19,18.9,392,Good
2696,56.5,113.5,74.6,93.9,36.9,22.2,2.2,3.6,690,Hazardous
2675,27.7,62.4,0.2,4.6,15.3,5.7,1.06,13.3,239,Good
4352,25.2,46.0,3.9,8.2,22.8,0.2,1.17,10.4,392,Good
1025,23.8,67.9,15.3,19.2,25.0,5.1,0.97,10.0,366,Good
3309,22.5,43.3,3.3,8.3,26.3,5.6,0.97,10.4,434,Good
2225,42.1,87.0,83.5,97.7,42.5,5.3,2.18,11.6,712,Poor
2300,23.0,45.5,11.1,17.6,26.9,3.5,1.17,14.5,410,Good
3959,29.2,77.7,35.4,36.1,37.1,17.9,2.24,6.6,571,Poor
2024,23.5,60.1,0.4,7.2,17.2,6.1,1.02,10.1,384,Good
4353,21.4,78.9,0.5,6.7,13.1,1.9,1.02,10.7,579,Good
4533,43.0,65.1,21.8,47.5,25.1,23.8,1.7,4.6,569,Poor
4588,30.4,60.1,0.9,14.1,27.2,12.1,1.26,5.6,641,Moderate
707,32.3,82.0,8.8,18.7,29.8,14.7,2.03,5.7,600,Poor
746,32.9,66.9,5.2,8.6,30.6,14.0,1.47,10.5,485,Moderate
2415,27.3,42.1,0.8,9.0,26.0,9.1,1.11,10.9,201,Good
4831,27.7,54.0,17.6,23.2,24.6,11.1,1.27,7.8,638,Moderate
1600,31.8,83.5,29.7,38.8,25.9,9.4,1.36,5.7,588,Moderate
1324,23.7,51.7,19.1,22.2,24.0,7.0,1.07,10.6,371,Good
2009,27.1,69.5,1.2,3.2,23.2,5.5,0.98,15.4,338,Good
4,25.9,54.6,13.6,16.2,20.2,4.5,1.07,10.2,379,Good
4536,26.4,64.2,6.9,8.3,11.8,4.3,1.08,15.7,563,Good
237,27.4,51.0,7.0,16.8,26.9,4.6,1.55,11.6,436,Moderate
4231,24.8,57.8,8.8,10.5,15.3,4.6,1.05,12.4,430,Good
3869,30.4,72.9,10.9,25.7,29.3,8.9,1.58,5.3,655,Moderate
2588,30.4,93.5,8.5,29.2,36.6,16.3,1.64,6.0,766,Poor
700,30.4,103.6,17.5,40.4,24.1,0.0,2.21,7.3,521,Poor
3776,22.2,46.8,0.9,5.7,24.3,5.7,0.93,15.6,245,Good
3714,24.2,51.3,25.2,30.8,24.6,7.0,0.97,12.0,506,Good
1657,23.9,56.6,43.9,53.1,16.5,7.1,1.13,10.8,520,Good
4022,33.9,74.7,3.5,15.2,31.0,10.9,1.41,7.2,678,Moderate
3198,32.5,71.3,11.8,30.9,26.1,23.5,2.16,5.4,730,Poor
2519,35.1,95.2,39.8,74.7,43.3,30.7,2.55,5.2,610,Hazardous
3127,24.9,82.9,3.7,17.6,36.7,29.1,1.72,6.9,536,Poor
4320,21.3,71.5,13.4,17.3,19.1,1.1,1.07,11.1,280,Good
1240,27.3,45.7,3.0,8.6,10.5,7.1,0.96,10.8,426,Good
363,29.9,58.0,5.1,6.3,18.5,4.2,1.03,11.3,510,Good
2173,21.0,90.0,57.9,74.0,19.4,17.1,1.93,3.7,498,Poor
4967,30.4,78.9,17.5,30.8,26.1,7.9,1.39,6.3,608,Moderate
2432,36.8,89.3,9.3,17.3,29.2,14.7,1.62,7.0,422,Moderate
3085,35.7,53.1,43.4,52.7,26.4,6.1,1.51,6.9,659,Moderate
2543,23.1,72.0,0.4,7.5,13.9,8.1,0.95,10.2,310,Good
4789,22.6,56.4,0.9,5.2,24.2,2.1,0.77,12.1,406,Good
190,22.0,71.9,6.8,9.7,24.7,7.3,1.06,10.5,542,Good
1843,28.3,75.6,0.1,8.7,10.4,4.0,1.04,12.5,518,Good
3501,29.6,73.6,2.3,8.1,26.0,0.2,1.12,11.9,490,Good
92,33.0,79.3,57.4,78.2,34.4,25.3,2.58,3.4,692,Hazardous
3791,32.9,102.4,26.6,41.3,26.6,15.7,1.86,5.4,394,Poor
454,32.5,79.2,2.8,15.5,24.4,9.0,1.57,5.0,479,Moderate
4480,25.4,80.0,3.5,11.4,24.1,8.9,1.03,13.7,373,Good
2277,32.0,60.1,34.2,50.5,34.5,8.0,1.49,7.8,605,Moderate
4630,46.5,101.4,94.5,122.4,29.8,20.2,3.09,4.1,584,Hazardous
2562,34.1,90.5,14.3,17.4,19.6,6.4,1.59,7.0,494,Moderate
321,19.2,45.1,26.4,28.8,26.8,7.5,0.92,11.3,208,Good
3570,32.6,77.3,12.9,33.1,38.9,8.3,1.86,4.3,529,Poor
2373,19.0,55.4,9.4,14.5,24.3,4.5,1.03,10.6,478,Good
2920,27.2,66.4,13.0,16.3,23.5,4.9,1.08,14.0,428,Good
2321,22.2,98.7,13.2,35.8,24.0,12.6,1.54,3.8,471,Poor
3159,25.1,65.9,3.0,9.9,12.7,0.9,0.92,10.5,279,Good
2829,25.3,64.3,0.7,14.2,22.5,9.6,1.52,6.7,301,Moderate
4700,25.9,87.6,28.6,47.1,23.1,6.4,1.46,5.6,490,Moderate
3582,25.7,63.6,11.8,21.3,31.8,10.9,1.62,7.0,492,Moderate
4933,30.1,75.1,20.5,33.4,28.2,5.4,1.44,6.2,648,Moderate
1118,34.6,48.6,4.5,15.6,26.6,13.0,1.42,12.0,410,Moderate
2880,31.8,78.6,104.1,114.7,51.4,20.6,2.64,7.5,853,Hazardous
3065,36.5,102.2,115.9,128.0,27.8,30.8,2.22,4.9,510,Poor
2097,31.0,80.4,3.3,13.9,29.6,7.1,1.31,7.1,353,Moderate
2347,34.6,86.1,17.8,28.9,37.4,10.2,1.44,6.4,414,Moderate
1688,32.3,83.0,10.2,15.1,27.0,12.7,1.45,5.0,454,Moderate
4699,25.5,57.8,1.4,7.7,33.0,9.5,1.96,6.9,481,Moderate
1831,34.7,80.2,22.7,41.3,31.6,19.7,2.04,3.9,798,Poor
2488,36.6,109.9,0.4,16.4,39.9,13.0,1.57,5.9,690,Poor
2394,38.7,71.9,5.4,31.0,50.3,15.6,2.81,6.4,503,Hazardous
2758,36.9,98.2,23.7,42.8,32.2,19.1,2.15,6.5,493,Poor
1356,25.9,56.0,36.7,38.0,14.4,6.7,1.0,10.4,572,Good
2447,25.6,46.5,0.6,8.1,27.8,3.9,1.1,14.2,534,Good
1350,35.7,73.1,2.8,7.9,26.9,14.5,1.77,6.2,421,Moderate
2564,23.8,48.8,19.9,25.8,26.2,5.6,0.83,10.4,403,Good
89,31.6,61.9,46.9,46.9,17.9,4.0,1.46,5.4,339,Moderate
3839,39.8,66.5,18.2,26.8,42.9,17.1,1.31,5.0,556,Poor
1120,23.1,77.7,5.6,11.8,21.2,4.5,0.9,10.5,385,Good
4019,35.4,90.6,7.5,27.8,27.2,26.1,2.29,4.3,754,Poor
1415,29.1,93.5,9.8,30.2,29.3,13.4,1.54,5.4,402,Poor
151,40.9,106.7,156.8,172.3,30.5,24.7,1.7,5.0,862,Hazardous
4369,38.4,99.1,31.0,52.7,32.7,18.1,2.13,4.7,646,Poor
962,22.5,64.7,7.9,13.2,18.4,6.9,0.94,11.7,365,Good
2088,32.0,48.9,14.9,36.0,29.4,27.4,2.41,3.9,697,Poor
3558,31.6,74.8,28.5,45.8,25.4,16.3,2.29,4.7,782,Poor
3831,32.5,74.3,5.0,18.7,32.3,15.5,1.83,4.8,769,Poor
474,22.3,65.7,1.0,5.7,26.8,3.5,0.91,13.3,282,Good
1155,43.7,80.1,45.4,49.7,27.4,17.9,2.1,8.7,561,Poor
4737,33.0,56.8,1.9,5.0,36.1,7.6,1.75,7.5,481,Moderate
4211,31.8,86.3,2.6,14.8,38.6,17.7,2.07,3.7,551,Poor
2870,30.0,62.2,53.7,66.4,25.5,8.1,1.26,6.2,670,Moderate
1123,34.7,59.3,9.0,15.7,28.5,7.1,1.52,6.1,437,Moderate
4492,27.7,81.8,1.1,8.9,26.5,20.1,1.33,5.2,317,Moderate
3230,34.0,86.5,48.7,58.1,59.3,9.6,3.37,4.3,909,Hazardous
4011,22.0,69.7,32.0,34.7,28.9,3.8,1.21,10.6,239,Good
3871,33.2,88.1,7.0,16.1,29.8,11.1,1.45,5.1,332,Moderate
2297,19.2,51.9,6.3,10.6,20.9,7.7,1.1,10.1,500,Good
1200,28.0,55.4,3.0,15.1,22.8,21.8,1.76,5.1,405,Moderate
3231,26.8,50.2,18.3,25.5,28.9,0.9,0.96,13.7,303,Good
2419,36.6,83.6,7.4,19.4,18.4,14.7,1.48,9.1,707,Poor
2716,31.6,71.5,11.0,24.3,24.5,17.1,1.57,8.0,560,Moderate
360,38.3,58.4,86.6,92.8,31.4,10.0,1.66,5.6,527,Moderate
1223,36.2,63.6,16.1,27.3,23.4,9.6,1.73,7.6,574,Moderate
353,34.9,95.7,44.1,70.5,39.6,30.4,2.09,5.8,745,Hazardous
419,34.7,82.4,8.3,35.2,42.3,19.6,1.09,3.8,761,Poor
1734,31.7,95.3,42.1,64.9,30.4,13.0,2.14,4.3,595,Poor
4672,35.5,62.5,65.2,81.5,35.7,11.2,2.46,8.2,758,Poor
3937,23.9,79.8,35.5,48.2,25.8,11.1,1.77,8.8,441,Moderate
4750,27.8,83.6,23.7,37.3,26.1,8.2,1.22,7.4,420,Moderate
2494,26.7,53.9,2.9,6.4,11.1,6.6,0.96,11.8,533,Good
1194,19.8,61.8,20.4,28.4,25.2,5.4,1.07,11.8,504,Good
4768,23.6,67.9,13.6,31.3,32.5,12.4,1.48,6.2,309,Moderate
3313,25.7,39.5,11.7,16.9,18.6,7.0,1.01,16.5,206,Good
1907,26.0,76.0,79.0,83.4,19.6,10.1,1.48,12.6,501,Moderate
901,35.4,100.2,20.5,33.2,34.4,11.7,1.85,5.1,440,Poor
1830,38.9,80.0,53.4,66.4,42.4,23.0,2.19,5.6,695,Poor
2743,31.3,71.5,20.2,28.6,21.6,4.4,1.02,13.7,306,Good
4949,27.0,54.6,3.7,10.1,15.1,3.1,0.85,15.9,312,Good
3276,33.7,66.5,67.2,77.4,32.7,6.2,1.24,13.8,461,Moderate
981,24.7,55.9,18.5,23.2,18.6,2.7,0.94,10.5,365,Good
1802,33.7,83.7,12.7,18.9,36.0,15.0,2.56,4.6,679,Poor
4708,33.2,60.0,54.5,65.5,20.2,7.9,1.42,9.0,418,Moderate
1668,22.2,79.3,39.8,49.8,22.4,5.6,1.49,5.5,351,Moderate
1236,18.9,43.7,3.3,12.7,25.7,5.8,1.78,5.4,432,Moderate
546,30.6,44.2,12.0,16.4,14.7,2.9,0.99,12.1,569,Good
4158,30.9,57.2,2.0,12.9,29.2,15.2,1.37,6.2,632,Moderate
4690,32.2,60.7,48.9,65.1,41.1,14.4,2.79,2.9,875,Hazardous
1756,24.1,60.2,6.3,12.2,30.8,17.6,1.44,8.0,353,Moderate
4649,32.6,82.7,71.2,87.5,30.3,15.8,2.31,6.3,712,Poor
429,23.2,73.4,5.1,9.8,20.5,5.0,0.96,13.6,556,Good
1890,32.1,54.6,3.8,13.6,28.1,20.3,1.54,5.2,701,Moderate
734,33.5,43.8,46.5,61.9,22.9,5.2,1.71,10.8,523,Moderate
4357,25.4,75.4,33.4,35.5,31.4,9.4,1.8,5.8,600,Moderate
1875,43.7,83.8,14.1,54.0,41.9,20.5,2.47,2.9,914,Hazardous
1510,25.9,71.3,2.5,4.7,13.3,3.9,1.09,15.4,229,Good
3153,36.3,57.5,15.0,34.4,36.2,17.1,2.36,3.7,446,Poor
361,30.1,71.8,6.7,24.3,28.7,12.4,1.34,6.9,571,Moderate
276,38.9,75.2,6.8,26.1,33.4,18.0,1.85,4.3,579,Poor
4706,21.6,63.3,0.3,5.6,20.2,5.1,1.09,10.5,589,Good
4619,26.8,58.5,39.0,46.5,27.4,8.6,1.59,5.5,466,Moderate
1665,35.5,69.0,22.0,38.7,35.0,9.9,2.1,6.1,490,Poor
1701,20.6,78.2,6.5,21.6,41.6,7.4,2.71,4.8,721,Hazardous
3051,45.9,56.9,59.1,79.3,46.9,4.4,1.94,2.8,763,Hazardous
905,30.9,57.8,15.3,28.1,26.5,10.6,1.35,5.1,380,Moderate
2521,25.7,71.4,13.9,18.5,22.2,6.4,1.41,7.7,520,Moderate
2906,38.5,79.8,70.6,88.1,36.1,9.8,1.86,4.6,565,Poor
3667,35.8,71.8,42.3,53.4,29.8,13.3,2.32,4.0,485,Poor
881,29.4,93.3,149.1,168.1,34.9,11.7,1.79,4.2,793,Poor
695,26.2,70.8,6.5,12.7,19.0,2.6,1.01,12.2,263,Good
2878,44.9,82.7,33.8,51.4,32.1,14.7,2.49,3.8,514,Hazardous
4460,32.2,89.0,50.8,70.0,24.9,24.5,2.6,3.5,527,Poor
3541,29.5,83.3,4.7,22.7,35.9,14.7,2.97,5.2,631,Poor
1079,28.0,64.0,5.0,10.8,15.5,3.4,0.88,12.4,470,Good
4444,23.6,53.4,13.5,20.5,15.8,2.5,0.98,11.3,235,Good
3913,22.5,73.0,0.2,6.2,15.0,5.5,0.95,14.2,543,Good
4439,29.1,61.2,12.1,18.5,17.5,5.1,2.03,9.3,502,Moderate
1440,22.9,67.6,4.0,9.7,24.3,5.6,0.9,13.6,422,Good
338,21.8,73.4,12.1,12.0,26.2,6.6,1.04,25.8,224,Good
3596,37.3,61.0,67.6,72.0,22.7,10.3,1.6,9.3,582,Moderate
3900,34.9,83.9,7.0,9.5,31.4,7.8,1.68,5.1,524,Moderate
2843,26.8,71.2,9.5,22.8,20.4,14.0,1.54,6.2,367,Moderate
3529,22.3,53.5,2.1,7.7,16.1,3.8,1.1,10.0,263,Good
1446,24.1,43.5,0.0,5.1,13.8,5.2,0.91,11.8,399,Good
1162,30.2,75.3,1.0,1.9,41.1,5.7,1.57,4.3,609,Poor
2674,29.2,60.4,20.9,32.5,34.9,4.5,2.0,8.1,406,Moderate
4201,38.9,61.8,28.1,52.2,48.8,22.7,2.19,5.6,538,Poor
4961,24.3,44.2,9.5,12.5,18.8,0.0,0.83,10.6,341,Good
116,37.5,87.0,43.4,58.7,43.7,21.8,1.79,8.2,484,Poor
2133,22.0,72.9,20.9,25.6,13.4,6.3,1.02,10.9,544,Good
2371,21.0,44.0,2.6,8.8,25.2,5.7,0.95,17.2,488,Good
4527,26.7,50.1,33.2,43.6,26.9,11.5,1.23,10.8,651,Moderate
818,19.3,46.8,22.4,25.0,13.5,5.3,1.17,10.3,230,Good
2325,27.8,66.9,12.1,14.6,25.5,4.5,1.06,13.9,442,Good
503,27.8,75.4,6.0,14.4,16.8,12.8,1.47,5.7,539,Moderate
1867,27.9,39.7,2.3,8.1,22.2,6.3,1.0,10.2,430,Good
1737,41.9,79.0,28.6,45.1,49.6,19.1,2.48,4.8,886,Hazardous
71,36.5,81.0,9.8,22.2,31.5,6.8,1.63,6.5,322,Moderate
534,21.0,48.0,10.5,14.3,22.3,6.9,1.08,13.5,555,Good
3652,23.5,61.4,10.9,17.5,14.3,4.4,0.87,14.3,443,Good
1900,24.4,63.5,3.0,6.7,17.4,5.0,0.96,15.5,223,Good
3811,28.3,59.6,26.3,36.6,17.7,9.4,1.45,6.0,278,Moderate
558,25.7,78.3,1.2,8.0,18.5,5.3,1.09,16.4,526,Good
1425,24.4,79.3,12.9,18.3,26.1,5.6,1.2,21.7,449,Good
4005,28.9,99.1,29.9,46.2,42.8,6.1,1.99,4.7,594,Hazardous
414,29.7,75.5,27.5,33.0,23.8,8.2,1.32,7.3,554,Moderate
3091,34.5,76.9,59.3,71.9,28.4,13.0,1.77,7.7,586,Poor
1649,44.3,88.4,2.6,13.3,35.0,16.2,2.31,4.8,757,Poor
4845,46.0,90.9,11.0,30.8,26.2,15.0,1.78,5.6,736,Poor
3387,28.7,80.2,15.8,23.3,17.5,7.8,0.87,10.2,512,Good
2571,34.0,75.2,46.0,57.2,45.5,15.4,3.34,6.3,601,Hazardous
3451,30.1,51.5,9.4,14.9,13.8,2.0,0.97,10.2,240,Good
1024,33.7,82.4,2.1,9.9,26.7,15.0,1.51,8.8,407,Moderate
4918,38.1,82.6,5.1,13.8,25.0,9.9,1.5,6.7,582,Moderate
4088,29.8,60.2,10.7,19.8,24.9,12.4,2.0,6.4,472,Moderate
3406,22.2,83.3,11.0,22.4,25.2,14.7,1.35,10.2,528,Moderate
2236,29.2,74.5,19.6,32.3,29.3,7.9,1.46,11.8,629,Moderate
1969,34.8,71.8,43.9,67.2,42.7,25.6,2.39,14.3,501,Poor
1963,18.9,44.5,0.2,2.7,14.5,1.5,0.92,11.5,590,Good
4164,27.1,75.8,61.2,83.7,31.3,19.7,1.79,5.3,592,Poor
1755,16.8,46.5,7.7,10.2,26.2,4.2,0.85,11.6,249,Good
209,40.6,77.6,18.1,46.7,35.9,13.8,1.96,4.5,434,Poor
379,27.5,92.0,8.2,20.7,31.2,10.1,1.42,10.2,350,Moderate
714,35.1,71.0,2.6,16.5,19.0,10.3,1.61,7.3,374,Moderate
1717,30.6,57.1,6.5,16.8,21.0,8.8,1.74,5.3,543,Moderate
4244,26.6,74.1,3.2,9.8,17.3,4.5,1.1,10.0,362,Good
595,28.2,66.9,0.3,13.2,26.0,9.6,1.51,5.0,379,Moderate
131,33.9,75.6,9.0,20.9,32.1,20.4,2.36,3.4,511,Poor
405,23.7,72.0,2.3,12.5,16.3,11.3,1.52,6.1,607,Moderate
3334,25.7,67.7,1.3,12.4,21.7,9.1,1.27,8.2,540,Moderate
3985,29.6,68.9,1.9,7.6,26.5,4.1,1.5,9.9,398,Moderate
364,27.4,79.5,27.5,31.7,31.0,11.2,1.35,5.3,367,Moderate
1014,21.1,49.5,4.3,9.4,15.2,0.6,1.1,14.4,314,Good
3504,36.1,87.2,76.7,98.2,35.3,27.6,2.5,3.5,771,Hazardous
4841,30.0,59.7,59.3,68.8,22.1,7.4,1.39,5.1,412,Moderate
3142,21.7,65.6,2.3,7.4,10.1,5.4,0.91,14.6,302,Good
2237,21.9,52.7,7.3,13.7,26.9,5.8,1.16,12.2,232,Good
4991,33.4,59.9,33.0,41.0,25.4,10.8,1.64,7.0,406,Moderate
6,24.9,38.5,14.3,19.5,22.6,5.5,0.88,10.5,369,Good
1199,29.7,82.0,20.8,30.1,26.9,11.6,1.39,7.2,424,Moderate
397,32.0,63.1,21.3,36.9,33.6,24.0,2.03,4.0,746,Poor
2124,35.6,74.6,64.2,76.2,43.9,17.4,2.61,3.5,679,Poor
4152,32.2,70.0,3.5,10.2,25.4,19.3,2.59,3.9,735,Poor
3890,22.3,40.5,2.6,7.1,23.8,4.4,0.85,13.1,549,Good
3827,26.5,69.0,9.7,19.6,18.3,4.7,0.95,15.6,262,Good
1051,27.5,76.2,16.6,24.3,32.4,17.8,1.97,5.2,577,Poor
1873,27.4,41.0,12.9,18.9,23.7,4.2,1.01,12.2,264,Good
3673,25.9,44.8,1.7,7.4,24.4,6.4,0.97,10.4,574,Good
3779,39.2,83.5,17.6,36.2,27.7,19.4,1.74,3.5,480,Poor
4934,25.7,64.5,19.7,28.4,31.1,7.8,1.3,7.0,521,Moderate
3359,27.3,47.5,18.7,17.4,16.4,8.2,0.86,15.7,543,Good
1685,36.8,71.4,5.4,46.1,41.7,6.3,2.35,2.6,846,Hazardous
1895,26.0,52.7,3.0,11.4,16.9,3.8,0.92,10.5,457,Good
2849,23.8,70.6,4.7,18.1,31.1,9.3,1.48,5.1,609,Moderate
1057,25.0,50.9,4.9,11.4,23.4,2.8,1.1,13.7,196,Good
3609,25.9,41.0,1.8,0.1,20.4,3.5,1.13,15.2,293,Good
3311,23.9,79.6,28.7,32.2,18.7,3.0,1.1,12.0,454,Good
2769,35.8,72.9,6.2,33.2,23.9,16.7,2.0,3.6,552,Poor
2077,30.7,81.5,6.0,9.7,26.7,12.5,1.53,5.3,473,Moderate
1813,30.1,56.7,7.9,25.2,26.4,11.4,1.39,7.0,662,Moderate
3628,29.0,46.0,20.3,26.8,18.9,5.7,0.72,10.6,505,Good
2852,32.2,104.1,13.7,28.4,26.6,4.2,1.9,8.2,467,Poor
2827,22.8,66.7,21.5,34.5,29.1,7.5,1.74,5.3,346,Moderate
3700,33.3,59.8,53.4,57.2,34.9,14.6,1.81,15.8,629,Poor
1260,24.3,78.7,13.3,20.4,23.6,3.8,0.92,11.1,348,Good
211,37.8,103.0,58.1,75.1,31.9,16.6,2.0,4.5,626,Poor
1203,31.9,65.2,15.9,19.4,30.3,28.2,1.82,8.2,771,Poor
4380,31.6,68.2,3.4,14.1,20.2,8.8,1.56,5.2,423,Moderate
1003,50.6,96.3,42.0,61.6,33.6,33.9,1.97,3.0,477,Hazardous
3513,45.4,104.7,134.5,155.1,46.3,23.4,3.36,8.5,736,Hazardous
3823,32.8,53.2,8.1,24.5,26.3,11.2,1.61,5.4,363,Moderate
4553,30.0,76.4,16.2,18.9,15.9,6.3,1.05,12.3,315,Good
2775,26.1,63.1,15.8,19.1,22.7,4.6,0.89,10.5,249,Good
4420,26.1,49.9,0.0,5.9,18.7,9.7,0.82,10.4,556,Good
40,20.4,44.9,4.6,9.2,20.5,5.7,1.03,10.2,545,Good
1542,28.4,77.5,39.0,55.4,24.2,7.4,2.06,8.0,707,Poor
1903,32.4,64.3,58.1,74.1,14.2,9.7,1.41,5.5,489,Moderate
3987,24.2,69.5,6.0,9.9,9.9,4.7,0.97,10.5,461,Good
4039,38.1,79.6,32.0,40.8,27.7,11.6,1.45,6.3,411,Moderate
564,25.0,63.5,24.7,27.0,16.1,2.0,0.91,15.9,407,Good
1595,27.0,73.6,0.9,3.1,13.9,4.4,1.2,10.2,488,Good
2427,39.0,60.5,31.6,37.0,44.0,20.1,2.3,5.1,406,Poor
1670,24.6,76.5,13.9,21.6,20.0,5.9,1.11,10.8,414,Good
3741,30.6,83.3,60.1,74.4,30.7,13.3,1.64,6.9,452,Moderate
4780,26.1,76.9,9.1,16.2,27.8,5.2,1.24,10.3,349,Good
2453,33.6,88.9,23.3,40.6,31.1,13.5,2.29,7.3,405,Poor
1132,33.2,84.3,106.5,127.3,34.7,11.8,2.29,3.8,586,Poor
3163,39.5,88.6,48.6,71.0,27.2,21.2,2.43,5.2,693,Poor
1127,28.3,65.8,7.3,9.8,23.3,3.6,1.03,13.0,563,Good
279,19.7,75.3,7.8,13.9,21.2,6.4,1.25,10.9,402,Good
2552,28.9,74.7,8.0,19.1,28.9,1.5,1.56,8.5,541,Moderate
4393,32.2,84.1,4.3,13.3,20.1,12.6,1.38,6.7,401,Moderate
3563,27.3,78.6,13.8,18.7,14.4,5.4,1.03,14.5,270,Good
4828,24.1,74.7,5.1,12.1,10.5,6.4,1.07,11.0,454,Good
4286,29.0,79.2,66.5,82.1,25.8,16.7,1.51,5.3,575,Moderate
1412,27.0,50.4,17.4,30.2,19.1,10.5,1.68,5.6,490,Moderate
3639,25.0,80.5,3.1,7.8,15.7,3.0,1.05,11.3,489,Good
371,32.2,68.5,12.0,23.4,26.2,9.3,1.52,6.1,370,Moderate
4418,23.3,48.6,18.3,24.0,20.1,5.1,1.14,10.2,263,Good
2748,27.7,56.2,6.1,17.1,19.2,11.9,1.61,5.6,507,Moderate
