,Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,Proximity_to_Industrial_Areas,Population_Density,Air Quality
1140,35.0,56.0,23.4,27.1,32.7,11.5,1.62,5.8,452,Moderate
1461,24.0,60.3,1.5,8.1,22.2,6.0,1.14,11.1,301,Good
2451,26.7,51.8,1.3,7.9,22.3,5.0,0.97,12.8,296,Good
60,30.3,68.3,18.8,29.0,23.9,11.2,1.47,9.6,456,Moderate
4618,42.9,94.8,37.2,58.6,25.6,12.3,1.95,6.7,490,Poor
2163,24.6,78.6,8.0,12.4,23.1,4.4,0.98,10.1,501,Good
4187,40.0,88.7,29.3,46.0,45.1,20.7,2.03,3.2,821,Hazardous
3042,26.2,79.1,28.3,31.9,21.7,7.6,0.93,11.1,230,Good
3728,35.9,66.6,27.1,49.5,36.3,15.9,1.91,5.3,426,Poor
4937,26.7,53.8,6.9,21.8,25.3,7.7,1.59,6.4,295,Moderate
4333,24.0,53.4,5.3,10.8,34.8,15.9,1.16,6.4,728,Moderate
3875,27.3,67.9,38.9,49.8,22.4,12.2,1.52,5.1,564,Moderate
2091,22.1,50.4,4.0,11.5,14.3,9.7,0.95,13.6,466,Good
3599,42.1,83.5,14.7,36.2,42.8,0.1,2.31,3.4,797,Poor
4746,26.3,65.7,1.3,5.5,18.3,5.9,0.85,13.0,529,Good
1020,33.7,85.0,5.4,21.5,34.2,9.5,1.1,7.5,687,Moderate
4859,38.7,72.4,3.4,23.9,25.4,22.6,2.27,3.9,765,Poor
2495,18.9,84.5,7.7,23.8,37.2,16.1,1.76,5.1,691,Poor
805,25.5,51.0,10.2,14.7,14.7,6.1,1.07,11.0,214,Good
4737,33.0,56.8,1.9,5.0,36.1,7.6,1.75,7.5,481,Moderate
2315,24.5,62.2,7.7,12.4,25.2,7.3,1.65,8.8,393,Moderate
545,37.1,88.5,16.7,22.4,26.6,10.7,1.43,5.9,609,Moderate
4195,38.8,69.4,40.0,52.2,27.8,16.9,2.32,7.5,451,Poor
1379,24.6,84.2,8.3,22.1,36.4,11.7,1.36,7.9,329,Moderate
1743,21.8,60.7,0.0,4.6,22.3,3.9,1.04,12.2,333,Good
276,38.9,75.2,6.8,26.1,33.4,18.0,1.85,4.3,579,Poor
1186,32.4,74.5,16.6,35.0,43.8,11.3,2.2,4.6,374,Poor
936,31.5,53.9,2.5,10.8,29.9,12.7,1.58,5.3,395,Moderate
3273,27.4,81.5,18.9,30.4,22.6,12.8,1.55,5.1,341,Moderate
4049,33.3,70.1,55.1,72.7,40.5,30.7,2.12,4.9,612,Hazardous
3671,37.6,72.2,10.1,16.6,32.2,6.3,1.85,3.5,637,Poor
1989,30.6,76.2,1.5,15.1,32.6,29.2,1.87,8.4,715,Poor
3129,37.5,76.6,9.3,10.1,32.2,15.0,1.29,5.1,669,Moderate
3230,34.0,86.5,48.7,58.1,59.3,9.6,3.37,4.3,909,Hazardous
1526,32.6,63.8,4.6,21.9,20.9,14.5,1.6,7.7,605,Moderate
3164,20.1,64.4,1.5,8.0,14.0,7.6,0.85,10.8,512,Good
868,27.1,66.8,11.1,15.6,16.1,5.7,0.98,11.1,346,Good
4580,26.2,79.4,9.7,14.5,26.9,7.5,1.02,10.3,322,Good
3127,24.9,82.9,3.7,17.6,36.7,29.1,1.72,6.9,536,Poor
4911,30.3,92.7,2.2,15.3,21.0,6.8,1.8,6.6,511,Moderate
4030,25.8,78.8,11.4,19.7,23.1,7.5,0.92,10.6,547,Good
1941,25.4,81.3,37.9,41.2,14.6,9.2,0.94,13.6,407,Good
414,29.7,75.5,27.5,33.0,23.8,8.2,1.32,7.3,554,Moderate
1351,26.6,62.6,49.0,60.6,25.6,12.6,1.61,6.7,391,Moderate
4771,30.8,66.5,15.7,21.5,23.8,0.7,1.54,6.6,528,Moderate
2105,22.7,58.8,16.0,21.7,14.8,4.5,0.95,10.0,324,Good
4461,38.2,54.8,43.9,53.5,21.1,9.0,1.47,5.0,485,Moderate
464,44.1,91.8,42.0,61.6,38.7,32.5,2.39,3.4,613,Hazardous
4842,24.0,75.7,1.6,5.8,24.7,2.3,1.08,11.0,355,Good
2532,48.6,83.7,75.8,98.3,52.7,17.1,2.02,3.6,843,Hazardous
4313,39.5,109.6,84.7,99.4,30.1,18.9,3.48,3.2,792,Hazardous
1358,30.9,98.0,78.8,93.2,27.2,10.7,1.73,5.6,472,Poor
4986,28.6,50.6,43.7,48.8,15.7,7.2,1.14,11.8,531,Good
3357,32.5,81.1,80.1,100.2,28.8,0.5,1.92,10.1,612,Poor
622,31.0,50.1,6.8,20.9,17.7,12.8,1.7,5.1,328,Moderate
4800,27.7,51.1,16.1,20.2,26.0,6.0,0.99,10.6,562,Good
3214,24.5,65.2,25.0,28.4,22.0,3.8,0.96,11.7,217,Good
2773,26.0,74.8,12.8,16.3,12.3,8.5,1.02,10.9,345,Good
2202,33.6,50.5,19.6,31.4,31.5,14.2,1.7,8.2,456,Moderate
2328,25.1,66.6,38.5,43.4,18.5,4.3,0.92,12.0,326,Good
1545,44.9,66.4,10.6,34.3,38.5,19.3,2.53,3.0,575,Hazardous
1821,25.9,63.5,15.9,23.5,29.6,11.2,1.44,6.0,394,Moderate
3848,25.8,87.9,7.3,19.7,30.0,16.8,1.38,5.5,326,Moderate
850,26.3,64.6,0.6,5.1,14.2,3.4,0.98,10.3,189,Good
4958,25.5,83.5,11.1,26.3,30.5,14.6,2.27,3.7,698,Hazardous
973,26.7,77.9,24.2,26.6,21.2,4.9,1.13,10.8,352,Good
381,23.3,42.6,7.4,10.6,23.7,5.2,1.14,13.4,292,Good
3891,29.7,61.6,1.5,10.0,21.0,5.4,1.17,13.4,541,Good
3139,33.7,57.2,20.3,33.5,27.5,15.6,1.74,5.3,531,Moderate
2391,40.1,70.3,9.9,29.4,38.0,15.9,1.68,4.0,581,Poor
3915,36.0,70.2,12.5,41.9,30.7,16.0,1.79,4.6,624,Poor
1382,20.4,52.8,11.7,16.7,24.4,2.3,1.05,10.1,430,Good
4465,29.9,46.2,5.9,12.2,13.3,4.7,0.99,10.0,377,Good
1900,24.4,63.5,3.0,6.7,17.4,5.0,0.96,15.5,223,Good
2493,22.5,40.7,26.5,31.8,26.4,7.0,1.18,10.9,452,Good
4278,21.3,70.4,11.7,16.8,25.4,0.4,0.84,10.9,486,Good
1927,33.5,96.2,22.1,41.0,41.6,15.7,2.17,4.4,596,Poor
1701,20.6,78.2,6.5,21.6,41.6,7.4,2.71,4.8,721,Hazardous
1699,30.0,87.2,45.1,57.2,35.0,16.3,1.82,4.1,719,Poor
94,26.5,70.7,6.9,16.0,21.9,5.6,1.01,12.7,303,Good
350,33.0,73.5,14.2,21.9,33.5,3.3,1.55,6.0,582,Moderate
4900,40.9,72.9,22.5,43.4,36.6,21.1,2.33,2.7,592,Hazardous
283,25.4,47.5,2.8,9.0,19.7,3.4,0.84,10.8,240,Good
3286,30.1,78.3,38.7,45.7,35.3,9.2,1.46,5.8,562,Moderate
1438,24.3,79.5,9.8,12.6,26.5,5.7,1.01,12.5,280,Good
4928,50.2,85.1,14.4,31.2,30.7,16.5,1.85,6.7,537,Poor
1972,37.0,100.4,19.8,34.2,32.7,15.8,2.18,3.9,745,Poor
1543,23.0,38.2,22.6,27.7,15.7,6.9,1.11,10.2,340,Good
3467,28.1,53.1,0.0,4.4,14.1,3.7,1.11,12.8,334,Good
2388,23.6,60.4,57.0,61.1,14.3,6.8,1.06,14.4,345,Good
2124,35.6,74.6,64.2,76.2,43.9,17.4,2.61,3.5,679,Poor
394,21.9,71.6,6.1,11.4,15.5,5.4,0.95,11.6,585,Good
1169,20.2,61.3,21.3,25.9,14.1,7.1,0.91,10.5,577,Good
4233,26.0,64.3,22.6,38.3,33.3,14.4,1.48,7.0,359,Moderate
3814,34.7,63.4,79.7,92.0,29.9,4.0,1.36,6.1,566,Moderate
443,39.1,91.6,139.5,154.6,49.8,17.7,3.32,5.9,566,Hazardous
4161,39.6,96.2,47.1,65.4,35.8,17.1,2.03,5.2,661,Poor
2152,28.0,52.1,54.3,60.1,14.7,9.3,1.03,13.8,268,Good
1548,27.8,72.8,2.0,8.5,27.8,4.0,1.01,10.4,253,Good
1611,29.2,61.8,7.6,10.4,26.9,4.4,0.95,10.1,517,Good
1645,23.6,50.5,19.6,25.4,21.6,5.0,0.96,10.5,294,Good
937,26.0,72.8,3.4,10.2,25.1,0.0,1.05,12.5,437,Good
2370,34.7,80.3,2.8,10.9,17.2,8.8,1.56,5.2,324,Moderate
3181,22.6,72.2,20.1,23.5,17.9,2.0,1.13,11.9,581,Good
1301,22.9,71.3,6.9,12.0,11.8,3.5,1.0,13.5,485,Good
3234,41.8,72.4,19.3,37.6,36.1,12.2,2.11,3.6,617,Hazardous
1062,33.0,79.0,1.0,23.0,37.8,19.9,1.84,6.8,651,Poor
3106,25.2,66.5,20.7,25.0,24.3,4.0,0.88,14.2,297,Good
1795,33.6,68.8,19.1,42.3,55.8,9.4,2.42,4.4,663,Hazardous
837,27.1,57.1,14.0,31.6,33.8,7.6,1.91,5.2,452,Moderate
4587,28.4,62.8,24.6,35.1,23.5,12.3,1.53,5.4,543,Moderate
2727,23.5,55.1,6.0,11.8,16.6,6.6,1.04,10.8,421,Good
4703,37.1,74.0,3.1,24.9,42.6,10.6,2.08,4.4,406,Poor
4987,39.2,70.1,27.4,40.3,41.0,11.1,1.91,3.6,511,Poor
3894,22.3,58.5,30.3,36.3,18.8,4.1,0.87,10.3,479,Good
4335,24.1,68.0,2.6,4.7,25.2,8.5,1.18,11.3,580,Good
461,25.2,42.6,10.5,18.0,24.7,7.0,0.89,10.8,517,Good
3734,27.2,70.5,37.6,41.9,18.9,13.9,1.68,8.2,579,Moderate
4393,32.2,84.1,4.3,13.3,20.1,12.6,1.38,6.7,401,Moderate
769,26.2,80.8,10.2,16.3,13.9,3.2,0.86,12.0,328,Good
3882,31.0,66.7,5.9,19.3,29.4,14.0,1.44,5.4,633,Moderate
1490,31.6,52.0,0.7,13.8,28.7,12.1,1.45,6.5,549,Moderate
3138,21.2,52.0,0.2,3.9,17.9,4.5,0.95,10.5,278,Good
539,19.5,63.2,9.9,15.1,15.0,4.9,0.97,10.5,389,Good
1069,25.2,90.6,16.8,27.6,20.8,16.1,1.39,5.0,381,Moderate
2522,34.0,58.3,36.6,52.4,28.4,5.3,1.49,6.9,499,Moderate
3969,24.1,60.7,12.6,17.7,22.8,5.3,1.02,12.7,403,Good
1154,26.6,67.5,5.0,6.7,24.6,2.0,0.96,10.9,444,Good
1639,31.7,47.3,1.2,6.9,11.5,5.5,1.18,15.7,451,Good
3851,31.6,95.2,157.5,180.0,38.8,28.7,2.0,3.6,571,Poor
2591,37.5,58.7,5.6,22.7,22.0,9.2,1.56,9.6,467,Moderate
4258,28.3,72.7,4.7,8.4,13.2,5.8,0.94,10.5,246,Good
4196,22.6,46.7,19.2,26.8,26.5,6.7,0.82,13.7,354,Good
2899,29.7,88.0,3.9,13.9,36.8,10.3,1.7,6.9,457,Moderate
4799,27.1,63.0,1.7,5.2,25.0,4.9,1.02,11.4,583,Good
4096,28.7,45.3,42.8,47.4,11.7,2.9,1.04,19.3,577,Good
3290,22.2,60.1,19.6,22.5,17.6,7.5,0.97,12.1,558,Good
4227,35.3,71.2,12.9,39.3,34.8,14.1,2.42,5.7,401,Poor
1540,23.5,67.0,1.8,6.8,19.6,4.0,1.07,10.8,320,Good
3031,24.5,73.2,3.5,7.3,25.3,4.6,1.37,10.7,399,Good
3735,33.3,98.3,36.1,67.4,50.4,2.1,2.52,2.9,494,Hazardous
2411,24.5,61.3,1.7,5.2,22.3,4.8,0.97,10.8,548,Good
4946,27.4,79.4,6.0,11.9,35.5,17.6,2.47,3.5,831,Hazardous
723,29.5,58.6,6.1,17.5,32.6,17.0,1.19,5.0,311,Moderate
3951,27.5,64.2,0.4,7.4,14.0,1.9,1.02,14.0,201,Good
809,38.9,77.5,5.2,25.6,43.7,15.4,2.32,4.2,610,Poor
3788,23.6,76.1,1.2,5.8,25.8,4.5,1.01,10.2,306,Good
4382,31.3,84.7,35.5,42.0,17.9,11.1,1.23,5.6,509,Moderate
2469,26.8,60.5,1.3,9.1,16.4,4.6,0.94,11.5,359,Good
358,17.8,59.7,2.2,9.9,16.4,5.1,0.87,10.1,583,Good
3468,35.0,72.8,74.5,92.2,38.8,19.9,2.27,3.0,623,Hazardous
3532,42.2,87.6,95.7,115.6,42.7,18.7,2.59,6.7,707,Hazardous
4403,38.1,69.3,6.5,23.6,41.6,16.5,1.46,6.4,806,Poor
2009,27.1,69.5,1.2,3.2,23.2,5.5,0.98,15.4,338,Good
2611,31.7,75.7,29.7,43.1,19.5,2.2,1.25,6.4,685,Moderate
3776,22.2,46.8,0.9,5.7,24.3,5.7,0.93,15.6,245,Good
4956,25.1,70.9,16.8,33.0,37.1,9.1,1.05,6.3,569,Moderate
925,27.3,45.8,3.8,7.8,19.3,7.1,0.99,11.7,312,Good
1515,24.2,51.8,13.9,20.7,24.5,4.8,1.02,10.5,582,Good
2270,22.5,59.8,0.7,12.6,30.5,5.2,1.37,8.8,718,Moderate
3496,31.8,49.9,7.5,17.9,36.1,7.0,1.48,9.5,687,Moderate
4134,37.2,87.6,1.3,14.3,32.3,1.1,1.7,3.4,663,Poor
4735,19.0,77.1,7.9,11.1,14.2,1.7,1.0,13.8,199,Good
2812,28.8,103.5,5.1,24.7,39.1,16.4,3.22,12.1,699,Hazardous
3804,42.6,111.3,51.4,77.1,23.0,11.4,2.41,6.3,832,Hazardous
3711,28.6,50.0,2.4,8.1,24.5,4.3,1.71,7.3,337,Moderate
1026,31.5,61.9,105.9,105.0,22.4,4.8,1.16,6.1,577,Moderate
1562,32.6,58.2,16.6,30.5,18.9,6.6,1.68,10.1,353,Moderate
490,21.0,94.3,37.7,55.3,33.5,13.6,1.52,4.1,722,Poor
1184,21.5,79.0,2.7,8.6,24.2,5.2,1.0,10.3,282,Good
2155,30.7,71.1,26.1,34.5,19.0,3.2,0.78,11.3,512,Good
531,37.3,86.8,41.6,62.9,33.0,20.0,2.09,5.1,734,Hazardous
2546,26.5,52.8,1.2,10.0,26.5,3.4,0.91,12.1,377,Good
3811,28.3,59.6,26.3,36.6,17.7,9.4,1.45,6.0,278,Moderate
2631,29.4,49.7,41.2,51.6,26.5,10.4,1.47,6.9,622,Moderate
1423,28.6,42.3,12.0,22.5,27.8,13.3,1.35,5.2,648,Moderate
2360,25.6,51.5,35.5,40.7,32.2,0.0,1.35,7.3,378,Moderate
3516,24.4,79.0,7.5,10.3,28.1,4.6,1.49,5.7,473,Moderate
1825,31.5,89.3,5.7,16.1,19.6,2.9,1.59,7.5,424,Moderate
2296,29.6,81.7,1.2,17.7,20.8,8.4,1.75,6.8,308,Moderate
197,26.2,80.8,13.3,15.8,26.0,7.3,0.98,11.8,602,Good
2483,23.8,79.3,9.2,10.6,22.5,5.5,1.05,12.3,544,Good
489,31.5,73.7,5.3,20.6,32.5,8.7,2.22,10.7,569,Poor
917,28.7,73.5,14.5,28.5,23.1,9.0,1.65,6.3,530,Moderate
2465,22.9,57.9,2.7,8.4,22.8,2.9,1.03,12.8,521,Good
865,19.1,63.4,23.9,31.8,22.1,9.2,1.5,5.2,639,Moderate
3670,25.5,63.0,29.1,38.7,28.8,4.7,1.32,5.9,527,Moderate
1896,29.8,61.0,12.4,18.5,21.8,4.8,0.94,10.4,490,Good
4924,27.1,111.8,2.6,30.7,32.7,23.2,1.93,6.3,691,Poor
812,30.9,46.6,4.1,13.6,14.3,1.8,0.98,10.4,218,Good
1835,26.0,86.8,85.4,95.8,24.8,3.9,1.23,5.4,481,Moderate
1135,32.3,96.1,52.9,67.1,29.6,9.2,2.44,3.9,534,Poor
2002,28.4,63.8,2.8,9.7,17.6,6.2,0.91,16.5,578,Good
3288,39.1,66.8,9.7,21.2,34.1,5.4,2.33,6.6,679,Poor
2649,22.0,51.9,5.5,9.8,15.0,7.3,0.88,12.0,601,Good
2377,26.9,67.4,4.4,12.5,31.9,11.2,1.69,5.8,311,Moderate
3423,28.0,74.7,13.8,21.4,18.6,5.5,1.08,10.4,380,Good
472,38.8,90.8,12.6,20.3,29.3,8.3,1.57,6.9,630,Moderate
3147,25.7,50.4,2.5,14.9,33.6,10.5,1.44,7.7,600,Moderate
2776,33.5,110.4,34.0,49.8,30.4,2.6,2.06,4.2,706,Poor
2702,35.3,88.7,20.1,30.4,34.9,4.9,1.49,6.2,686,Moderate
117,24.2,56.3,9.6,16.3,15.3,5.0,1.04,12.9,387,Good
3498,22.1,46.7,0.8,6.3,26.0,3.1,0.98,10.0,469,Good
3358,27.2,71.6,10.7,24.4,31.4,15.4,2.09,4.0,434,Poor
2276,29.6,88.9,16.3,23.7,18.7,9.6,1.37,6.9,498,Moderate
4435,39.2,47.2,7.8,13.0,31.6,12.5,1.85,8.8,371,Moderate
2145,18.8,46.7,0.6,5.5,13.4,7.0,1.01,11.5,484,Good
1646,22.6,75.5,55.8,63.3,30.0,7.7,1.33,5.9,361,Moderate
1161,39.0,87.2,32.8,43.8,29.9,9.0,1.03,7.6,482,Moderate
4057,26.7,54.8,5.8,11.3,15.8,4.5,1.25,11.8,565,Good
1770,31.8,80.1,5.6,7.6,24.4,16.6,1.56,10.4,679,Moderate
578,25.1,78.5,39.9,54.2,37.5,19.8,2.2,3.4,463,Poor
2977,18.9,51.4,7.2,17.2,18.5,5.8,1.44,5.7,321,Moderate
1117,22.3,54.1,4.3,10.3,12.7,4.5,1.02,10.4,275,Good
3489,32.7,60.5,13.5,27.2,22.9,9.3,1.45,8.7,322,Moderate
549,30.3,69.4,41.8,51.2,22.5,5.8,1.57,6.1,434,Moderate
306,27.7,71.7,34.5,43.9,21.7,8.0,1.6,8.2,385,Moderate
3291,33.8,85.3,64.5,78.9,35.3,0.6,1.85,6.7,484,Poor
4522,18.8,75.9,10.5,18.4,13.9,5.8,0.76,11.4,557,Good
2274,38.0,70.0,108.8,132.1,23.3,21.9,2.28,8.1,616,Poor
2764,28.0,72.0,3.2,11.7,28.9,16.6,1.4,5.2,420,Moderate
2166,22.1,59.3,46.8,60.0,22.3,13.2,1.46,5.5,490,Moderate
650,20.8,62.7,19.4,25.8,19.5,5.8,1.11,10.4,458,Good
3499,29.6,65.3,13.3,19.6,16.0,5.1,1.01,15.5,198,Good
3984,26.7,54.6,3.1,7.1,29.9,9.1,1.44,9.6,509,Moderate
1164,25.2,85.8,47.2,55.6,25.4,11.5,1.35,7.8,337,Moderate
4644,25.2,77.3,2.2,4.3,12.2,1.8,0.87,10.2,547,Good
2540,15.3,48.0,16.6,20.7,26.5,3.9,0.94,12.5,263,Good
2485,25.5,69.6,8.1,13.5,14.5,7.5,1.12,10.3,313,Good
724,24.7,79.4,5.9,9.0,19.3,0.7,0.91,10.6,219,Good
1416,30.0,85.3,9.2,18.2,25.8,5.2,1.42,10.2,503,Moderate
3482,39.8,88.8,39.5,50.1,18.8,6.9,1.38,6.0,418,Moderate
3701,34.9,68.1,14.5,27.0,31.2,19.5,2.11,4.4,726,Poor
4549,30.1,77.9,2.7,4.7,11.4,3.4,0.96,11.5,235,Good
4277,17.8,84.3,7.5,23.0,27.7,7.9,1.35,7.5,315,Moderate
4716,35.5,111.3,38.0,50.8,38.4,11.3,2.09,3.2,497,Hazardous
2080,32.6,59.4,7.2,21.8,31.3,8.6,1.44,16.2,363,Moderate
1961,29.2,70.2,9.6,14.3,21.9,3.8,1.03,11.1,262,Good
385,28.7,59.4,4.0,8.5,18.9,5.6,0.84,10.1,364,Good
2254,24.7,72.4,6.1,15.2,24.9,3.1,0.94,13.7,221,Good
1360,31.0,71.4,4.3,10.3,19.5,7.9,0.99,11.1,212,Good
4609,36.3,84.9,5.3,14.1,33.0,16.5,1.9,5.3,718,Poor
1888,30.6,71.3,12.1,16.0,14.8,5.5,1.01,10.6,500,Good
140,19.8,75.8,1.5,6.7,28.9,10.9,0.94,6.7,636,Moderate
2047,30.7,64.8,53.2,65.6,34.6,19.9,1.91,3.8,391,Poor
4759,34.7,68.8,35.1,59.4,22.7,10.3,2.33,2.6,816,Hazardous
2770,27.0,65.3,96.9,109.7,22.4,9.9,1.62,5.5,414,Moderate
1235,29.7,77.9,1.4,16.2,37.0,11.2,2.52,5.6,430,Poor
816,29.3,39.1,1.6,8.9,17.7,2.7,1.1,15.9,530,Good
4285,24.4,66.2,2.9,8.6,20.8,5.6,0.93,13.1,467,Good
1085,44.2,63.5,120.8,137.5,38.7,22.6,1.41,3.4,707,Poor
1464,25.1,47.4,1.9,6.0,24.0,8.4,1.0,10.9,265,Good
3878,33.4,96.6,14.1,25.5,26.8,15.8,2.39,5.5,623,Poor
4694,26.3,49.6,6.0,8.9,24.2,9.8,1.06,10.6,199,Good
4918,38.1,82.6,5.1,13.8,25.0,9.9,1.5,6.7,582,Moderate
3694,27.4,78.0,5.0,21.9,33.8,16.5,1.57,5.6,468,Moderate
421,24.5,64.4,0.6,6.4,10.2,3.8,1.14,13.3,254,Good
600,28.7,63.6,4.2,10.2,20.8,3.2,0.92,11.6,487,Good
941,24.6,55.1,2.8,9.7,19.9,7.0,0.93,10.6,448,Good
1038,26.5,59.9,92.7,98.0,25.4,0.0,0.92,11.6,485,Good
2308,21.5,57.5,0.2,4.3,15.0,6.7,1.02,18.8,373,Good
3411,32.1,90.5,51.8,69.9,26.6,22.3,1.57,3.4,782,Poor
4747,30.6,58.2,8.8,13.1,17.5,14.4,1.35,6.3,328,Moderate
687,25.2,74.1,32.0,38.9,21.1,6.9,1.02,10.7,540,Good
4880,28.3,51.1,63.7,75.6,32.3,16.4,1.57,7.6,648,Moderate
2558,23.7,73.3,4.7,19.0,23.0,8.4,1.4,5.5,668,Moderate
1846,42.6,92.1,2.9,12.8,34.5,12.0,2.06,6.8,562,Poor
2319,29.2,54.0,2.5,8.7,27.7,10.5,1.4,5.7,327,Moderate
2735,32.9,84.6,4.3,1.9,29.8,3.9,1.87,4.0,723,Poor
1139,28.7,67.8,58.9,68.3,21.3,7.4,1.15,10.5,614,Good
4516,32.3,69.5,0.4,10.8,32.6,8.2,1.35,5.8,643,Moderate
1226,27.5,75.0,1.5,6.6,17.3,3.9,1.26,18.8,449,Good
644,30.4,102.2,24.6,30.2,35.0,19.3,1.93,5.5,758,Poor
2530,28.7,81.0,17.8,28.2,23.5,12.0,1.42,10.5,352,Moderate
1462,33.8,68.4,24.4,30.4,25.6,7.7,1.26,5.4,599,Moderate
1104,31.3,70.5,13.7,23.4,28.6,10.6,1.69,5.9,647,Moderate
2123,37.3,98.6,68.4,85.3,37.5,16.9,2.34,9.0,695,Poor
2326,30.1,72.9,0.0,5.9,26.5,8.1,1.21,13.0,569,Moderate
782,31.1,66.0,4.5,6.0,24.2,7.7,1.57,6.4,694,Moderate
3080,42.2,76.5,39.0,53.0,31.2,13.5,2.3,5.2,458,Poor
629,32.6,67.2,45.4,61.4,27.4,5.2,1.43,7.2,470,Moderate
3845,37.3,68.2,4.3,20.8,40.3,20.0,2.01,5.4,681,Poor
1494,23.3,52.6,9.4,17.5,21.0,12.1,1.41,10.8,498,Moderate
2672,18.7,53.5,28.3,35.6,20.3,4.3,0.94,10.8,530,Good
926,32.8,90.8,3.6,15.0,33.4,25.2,1.6,4.0,643,Poor
4113,18.6,49.8,14.0,18.6,23.3,4.4,0.77,10.0,262,Good
4330,27.6,75.9,20.3,25.9,26.6,4.9,1.11,10.8,334,Good
418,32.0,68.1,5.3,10.9,24.9,6.7,0.87,11.9,327,Good
2487,25.5,60.7,9.2,17.3,22.8,6.3,1.05,10.2,421,Good
3189,27.9,48.1,1.3,14.6,32.5,0.9,1.55,7.0,449,Moderate
2997,48.8,74.5,14.0,35.7,39.0,13.8,2.63,6.2,540,Hazardous
4980,38.1,73.2,37.7,85.4,33.0,20.4,2.49,5.7,727,Hazardous
3312,25.3,47.1,23.5,28.9,12.5,5.9,1.19,10.9,223,Good
2159,40.6,85.2,31.6,44.8,30.5,19.0,2.66,4.5,554,Poor
575,20.1,66.0,1.0,3.5,17.0,2.6,1.02,10.6,573,Good
2046,27.5,65.9,19.3,31.5,24.6,7.2,1.74,5.4,609,Moderate
2339,26.3,54.7,2.0,8.2,27.9,3.4,1.05,17.0,330,Good
2690,25.2,75.4,7.6,14.2,30.4,2.9,1.46,6.0,536,Moderate
4445,28.8,44.8,4.2,8.8,12.1,3.9,0.92,14.0,298,Good
4036,32.9,74.8,4.9,9.6,22.3,9.9,1.71,6.0,339,Moderate
895,28.0,83.9,20.9,37.3,21.3,11.1,1.56,5.7,442,Moderate
3836,35.6,47.4,13.1,30.9,33.1,4.9,1.66,5.7,328,Moderate
3708,24.6,71.2,21.1,41.7,27.0,17.7,1.93,3.4,528,Poor
714,35.1,71.0,2.6,16.5,19.0,10.3,1.61,7.3,374,Moderate
238,26.8,64.3,10.7,15.9,26.5,3.8,1.3,12.8,451,Good
1720,34.4,94.5,25.5,48.8,26.3,9.9,1.47,9.3,457,Poor
4772,23.5,54.8,2.3,9.1,15.4,5.7,1.06,11.8,325,Good
2562,34.1,90.5,14.3,17.4,19.6,6.4,1.59,7.0,494,Moderate
2118,28.8,50.2,2.9,8.0,20.7,5.0,1.08,11.6,209,Good
3459,33.8,68.4,7.2,15.0,18.5,2.6,1.06,11.5,468,Good
492,24.7,46.6,22.0,28.7,14.5,5.4,1.18,11.2,463,Good
3649,26.9,79.7,17.3,27.3,27.2,0.0,1.45,7.5,575,Moderate
4998,21.8,71.2,17.0,21.4,20.4,8.4,0.92,11.5,311,Good
4858,18.0,43.2,5.4,10.0,16.4,2.2,1.07,14.5,571,Good
665,27.7,66.3,12.1,16.9,23.3,6.2,1.06,10.7,287,Good
2894,40.4,92.4,92.0,112.9,42.2,26.4,2.32,3.7,633,Hazardous
3238,35.5,73.2,83.2,96.3,32.8,15.4,2.56,9.1,879,Hazardous
1922,27.7,76.8,5.8,13.6,24.4,4.5,0.92,11.3,544,Good
3673,25.9,44.8,1.7,7.4,24.4,6.4,0.97,10.4,574,Good
3057,33.6,81.2,20.2,30.3,30.2,10.6,1.24,6.3,714,Moderate
3681,21.7,50.0,21.5,25.1,12.2,7.0,1.13,11.1,311,Good
1774,22.0,47.7,2.9,6.0,16.3,7.0,0.9,13.9,379,Good
985,24.6,90.1,45.9,52.9,19.0,10.9,1.79,6.7,550,Moderate
661,22.8,92.7,22.5,44.6,27.9,26.1,2.32,4.3,732,Poor
1157,26.5,60.1,12.1,18.9,9.9,4.4,0.92,10.2,205,Good
4542,34.2,89.5,95.6,110.4,34.9,10.0,1.98,5.4,566,Poor
4981,41.0,82.3,90.1,109.2,48.8,27.5,1.52,4.3,450,Poor
2280,33.2,67.6,28.0,36.5,30.3,19.0,1.99,3.8,571,Poor
4551,39.1,79.9,7.9,19.7,34.6,10.7,1.71,5.5,609,Moderate
521,32.7,82.0,64.9,78.4,30.5,0.0,1.93,3.4,766,Poor
4631,30.1,95.4,2.8,10.3,21.4,13.3,1.32,5.1,333,Moderate
449,29.4,64.6,13.7,29.0,27.6,13.0,1.83,5.0,722,Poor
4041,29.8,91.3,3.6,10.8,34.6,14.0,1.09,7.0,649,Moderate
2822,45.9,69.9,67.9,68.3,48.6,23.2,2.29,2.6,871,Hazardous
444,26.1,83.8,33.2,36.9,23.6,2.7,0.82,19.1,310,Good
1029,20.3,67.1,8.6,12.0,10.7,3.3,0.97,10.3,286,Good
1585,29.2,60.8,28.6,47.1,32.4,25.0,1.41,4.9,611,Poor
4592,34.7,75.8,2.7,6.4,33.2,6.3,1.5,7.8,335,Moderate
256,32.4,60.2,0.7,10.0,34.7,11.2,1.59,8.6,717,Moderate
4107,29.4,64.4,42.5,55.4,23.3,15.8,1.43,7.2,356,Moderate
